outcome,feature_set,task,model,permutation,score
delta_bvse,published_plus_profiles,classification,random_forest,342,0.4891544294078127
delta_bvse,published_plus_profiles,classification,logistic,343,0.4147614934254727
delta_bvse,published_plus_profiles,classification,random_forest,343,0.5231692100969383
delta_bvse,published_plus_profiles,classification,logistic,344,0.46059122756502535
delta_bvse,published_plus_profiles,classification,random_forest,344,0.4643247912467607
delta_bvse,published_plus_profiles,classification,logistic,345,0.4867069776370093
delta_bvse,published_plus_profiles,classification,random_forest,345,0.4298685094538823
delta_bvse,published_plus_profiles,classification,logistic,346,0.5264036855744314
delta_bvse,published_plus_profiles,classification,random_forest,346,0.47456569728380843
delta_bvse,published_plus_profiles,classification,logistic,347,0.46407524714463966
delta_bvse,published_plus_profiles,classification,random_forest,347,0.4274882426336501
delta_bvse,published_plus_profiles,classification,logistic,348,0.5477876955561954
delta_bvse,published_plus_profiles,classification,random_forest,348,0.47769459641040407
delta_bvse,published_plus_profiles,classification,logistic,349,0.44070448219598807
delta_bvse,published_plus_profiles,classification,random_forest,349,0.45031193012765136
delta_bvse,published_plus_profiles,classification,logistic,350,0.4150782224781649
delta_bvse,published_plus_profiles,classification,random_forest,350,0.4514060850369517
delta_bvse,published_plus_profiles,classification,logistic,351,0.5413475381514542
delta_bvse,published_plus_profiles,classification,random_forest,351,0.48283904405413186
delta_bvse,published_plus_profiles,classification,logistic,352,0.6021499184182743
delta_bvse,published_plus_profiles,classification,random_forest,352,0.5445148286783759
delta_bvse,published_plus_profiles,classification,logistic,353,0.5503407236778962
delta_bvse,published_plus_profiles,classification,random_forest,353,0.5256646511181496
delta_bvse,published_plus_profiles,classification,logistic,354,0.4522410979940493
delta_bvse,published_plus_profiles,classification,random_forest,354,0.44655917074575296
delta_bvse,published_plus_profiles,classification,logistic,355,0.5680487570784144
delta_bvse,published_plus_profiles,classification,random_forest,355,0.5173625107975812
delta_bvse,published_plus_profiles,classification,logistic,356,0.49265764468759
delta_bvse,published_plus_profiles,classification,random_forest,356,0.48352049140992415
delta_bvse,published_plus_profiles,classification,logistic,357,0.5129187062098091
delta_bvse,published_plus_profiles,classification,random_forest,357,0.5075535080142047
delta_bvse,published_plus_profiles,classification,logistic,358,0.41071120069104516
delta_bvse,published_plus_profiles,classification,random_forest,358,0.4003359247528554
delta_bvse,published_plus_profiles,classification,logistic,359,0.5634705825895
delta_bvse,published_plus_profiles,classification,random_forest,359,0.539514348785872
delta_bvse,published_plus_profiles,classification,logistic,360,0.43540646895095503
delta_bvse,published_plus_profiles,classification,random_forest,360,0.4026586044725982
delta_bvse,published_plus_profiles,classification,logistic,361,0.5232747864478356
delta_bvse,published_plus_profiles,classification,random_forest,361,0.5316825031193012
delta_bvse,published_plus_profiles,classification,logistic,362,0.4619157308762837
delta_bvse,published_plus_profiles,classification,random_forest,362,0.43475381514540745
delta_bvse,published_plus_profiles,classification,logistic,363,0.4853056915250984
delta_bvse,published_plus_profiles,classification,random_forest,363,0.5179959689029657
delta_bvse,published_plus_profiles,classification,logistic,364,0.5107495920913715
delta_bvse,published_plus_profiles,classification,random_forest,364,0.5157788655341203
delta_bvse,published_plus_profiles,classification,logistic,365,0.4330933870812938
delta_bvse,published_plus_profiles,classification,random_forest,365,0.4617141760245705
delta_bvse,published_plus_profiles,classification,logistic,366,0.4478164891064401
delta_bvse,published_plus_profiles,classification,random_forest,366,0.4662059698627507
delta_bvse,published_plus_profiles,classification,logistic,367,0.535569632402342
delta_bvse,published_plus_profiles,classification,random_forest,367,0.5973413955274018
delta_bvse,published_plus_profiles,classification,logistic,368,0.5222766100393513
delta_bvse,published_plus_profiles,classification,random_forest,368,0.48785871964679917
delta_bvse,published_plus_profiles,classification,logistic,369,0.4887225261541415
delta_bvse,published_plus_profiles,classification,random_forest,369,0.48591035608023797
delta_bvse,published_plus_profiles,classification,logistic,370,0.5158940397350993
delta_bvse,published_plus_profiles,classification,random_forest,370,0.40247624532104814
delta_bvse,published_plus_profiles,classification,logistic,371,0.48680295613782515
delta_bvse,published_plus_profiles,classification,random_forest,371,0.49762933102984935
delta_bvse,published_plus_profiles,classification,logistic,372,0.4219118917362511
delta_bvse,published_plus_profiles,classification,random_forest,372,0.5000959785008158
delta_bvse,published_plus_profiles,classification,logistic,373,0.44095402629810926
delta_bvse,published_plus_profiles,classification,random_forest,373,0.4861503023322776
delta_bvse,published_plus_profiles,classification,logistic,374,0.5264036855744314
delta_bvse,published_plus_profiles,classification,random_forest,374,0.46984355504367026
delta_bvse,published_plus_profiles,classification,logistic,375,0.527469046933487
delta_bvse,published_plus_profiles,classification,random_forest,375,0.5256742489682311
delta_bvse,published_plus_profiles,classification,logistic,376,0.5262021307227182
delta_bvse,published_plus_profiles,classification,random_forest,376,0.43575199155389194
delta_bvse,published_plus_profiles,classification,logistic,377,0.48640944428448024
delta_bvse,published_plus_profiles,classification,random_forest,377,0.5042710432863039
delta_bvse,published_plus_profiles,classification,logistic,378,0.3660140128611191
delta_bvse,published_plus_profiles,classification,random_forest,378,0.45098857855840296
delta_bvse,published_plus_profiles,classification,logistic,379,0.5370093099145791
delta_bvse,published_plus_profiles,classification,random_forest,379,0.5132258374124197
delta_bvse,published_plus_profiles,classification,logistic,380,0.4335732795853729
delta_bvse,published_plus_profiles,classification,random_forest,380,0.47435454458201354
delta_bvse,published_plus_profiles,classification,logistic,381,0.4469814761493425
delta_bvse,published_plus_profiles,classification,random_forest,381,0.435243305499568
delta_bvse,published_plus_profiles,classification,logistic,382,0.4375755830693925
delta_bvse,published_plus_profiles,classification,random_forest,382,0.4272578942316921
delta_bvse,published_plus_profiles,classification,logistic,383,0.4535464056051445
delta_bvse,published_plus_profiles,classification,random_forest,383,0.4510701602840964
delta_bvse,published_plus_profiles,classification,logistic,384,0.48653421633554084
delta_bvse,published_plus_profiles,classification,random_forest,384,0.45393031960840763
delta_bvse,published_plus_profiles,classification,logistic,385,0.4814857471926288
delta_bvse,published_plus_profiles,classification,random_forest,385,0.45674248968231107
delta_bvse,published_plus_profiles,classification,logistic,386,0.47896151262117287
delta_bvse,published_plus_profiles,classification,random_forest,386,0.528409636241482
delta_bvse,published_plus_profiles,classification,logistic,387,0.4845474613686534
delta_bvse,published_plus_profiles,classification,random_forest,387,0.43022362990690083
delta_bvse,published_plus_profiles,classification,logistic,388,0.4499472118245513
delta_bvse,published_plus_profiles,classification,random_forest,388,0.5267971974277763
delta_bvse,published_plus_profiles,classification,logistic,389,0.4366637873116422
delta_bvse,published_plus_profiles,classification,random_forest,389,0.5183702850561474
delta_bvse,published_plus_profiles,classification,logistic,390,0.5006814473557923
delta_bvse,published_plus_profiles,classification,random_forest,390,0.45057107207985414
delta_bvse,published_plus_profiles,classification,logistic,391,0.4900086380650734
delta_bvse,published_plus_profiles,classification,random_forest,391,0.5168058354928496
delta_bvse,published_plus_profiles,classification,logistic,392,0.46387369229292635
delta_bvse,published_plus_profiles,classification,random_forest,392,0.4750743833381323
delta_bvse,published_plus_profiles,classification,logistic,393,0.5114214415970821
delta_bvse,published_plus_profiles,classification,random_forest,393,0.5476053364046455
delta_bvse,published_plus_profiles,classification,logistic,394,0.45753911123908253
delta_bvse,published_plus_profiles,classification,random_forest,394,0.42315961224685666
delta_bvse,published_plus_profiles,classification,logistic,395,0.5419138113062674
delta_bvse,published_plus_profiles,classification,random_forest,395,0.5858719646799116
delta_bvse,published_plus_profiles,classification,logistic,396,0.40949227373068425
delta_bvse,published_plus_profiles,classification,random_forest,396,0.44383338132258376
delta_bvse,published_plus_profiles,classification,logistic,397,0.4547749304155869
delta_bvse,published_plus_profiles,classification,random_forest,397,0.42328438429791726
delta_bvse,published_plus_profiles,classification,logistic,398,0.4651502063537768
delta_bvse,published_plus_profiles,classification,random_forest,398,0.4390632498320376
delta_bvse,published_plus_profiles,classification,logistic,399,0.49470198675496696
delta_bvse,published_plus_profiles,classification,random_forest,399,0.481207409540263
delta_bvse,published_plus_profiles,classification,logistic,400,0.5346674344946731
delta_bvse,published_plus_profiles,classification,random_forest,400,0.5569824359343507
delta_bvse,published_plus_profiles,classification,logistic,401,0.49348305979460605
delta_bvse,published_plus_profiles,classification,random_forest,401,0.5240234187541991
delta_bvse,published_plus_profiles,classification,logistic,402,0.4831941645071504
delta_bvse,published_plus_profiles,classification,random_forest,402,0.4918610231308186
delta_bvse,published_plus_profiles,classification,logistic,403,0.4720030713120261
delta_bvse,published_plus_profiles,classification,random_forest,403,0.44158748440349366
delta_bvse,published_plus_profiles,classification,logistic,404,0.45215471734331514
delta_bvse,published_plus_profiles,classification,random_forest,404,0.4446875899798445
delta_bvse,published_plus_profiles,classification,logistic,405,0.48383722046261646
delta_bvse,published_plus_profiles,classification,random_forest,405,0.429945292254535
delta_bvse,published_plus_profiles,classification,logistic,406,0.5166234763412995
delta_bvse,published_plus_profiles,classification,random_forest,406,0.48254151070160284
delta_bvse,published_plus_profiles,classification,logistic,407,0.44248968231116226
delta_bvse,published_plus_profiles,classification,random_forest,407,0.4151550052788175
delta_bvse,published_plus_profiles,classification,logistic,408,0.4876859583453307
delta_bvse,published_plus_profiles,classification,random_forest,408,0.43741241961800553
delta_bvse,published_plus_profiles,classification,logistic,409,0.5369517228140895
delta_bvse,published_plus_profiles,classification,random_forest,409,0.5652845762549189
delta_bvse,published_plus_profiles,classification,logistic,410,0.48228236874940017
delta_bvse,published_plus_profiles,classification,random_forest,410,0.4681351377291486
delta_bvse,published_plus_profiles,classification,logistic,411,0.5131394567616854
delta_bvse,published_plus_profiles,classification,random_forest,411,0.5646031288991267
delta_bvse,published_plus_profiles,classification,logistic,412,0.43498416354736535
delta_bvse,published_plus_profiles,classification,random_forest,412,0.45561954122276604
delta_bvse,published_plus_profiles,classification,logistic,413,0.524666474709665
delta_bvse,published_plus_profiles,classification,random_forest,413,0.5030905077262692
delta_bvse,published_plus_profiles,classification,logistic,414,0.48597754103080903
delta_bvse,published_plus_profiles,classification,random_forest,414,0.49274402533832423
delta_bvse,published_plus_profiles,classification,logistic,415,0.47165754870908916
delta_bvse,published_plus_profiles,classification,random_forest,415,0.45284576254918896
delta_bvse,published_plus_profiles,classification,logistic,416,0.4754391016412324
delta_bvse,published_plus_profiles,classification,random_forest,416,0.5344754774930415
delta_bvse,published_plus_profiles,classification,logistic,417,0.48585276897974855
delta_bvse,published_plus_profiles,classification,random_forest,417,0.4757078414435167
delta_bvse,published_plus_profiles,classification,logistic,418,0.48977828966311554
delta_bvse,published_plus_profiles,classification,random_forest,418,0.45791342739226415
delta_bvse,published_plus_profiles,classification,logistic,419,0.42378347250215953
delta_bvse,published_plus_profiles,classification,random_forest,419,0.47728188885689604
delta_bvse,published_plus_profiles,classification,logistic,420,0.5177848162011709
delta_bvse,published_plus_profiles,classification,random_forest,420,0.47496880698723487
delta_bvse,published_plus_profiles,classification,logistic,421,0.5686054323831462
delta_bvse,published_plus_profiles,classification,random_forest,421,0.5526538055475573
delta_bvse,published_plus_profiles,classification,logistic,422,0.48191765044629997
delta_bvse,published_plus_profiles,classification,random_forest,422,0.5769267684038775
delta_bvse,published_plus_profiles,classification,logistic,423,0.5087340435742395
delta_bvse,published_plus_profiles,classification,random_forest,423,0.4284096362414819
delta_bvse,published_plus_profiles,classification,logistic,424,0.503810346482388
delta_bvse,published_plus_profiles,classification,random_forest,424,0.45473653901526057
delta_bvse,published_plus_profiles,classification,logistic,425,0.5711968519051733
delta_bvse,published_plus_profiles,classification,random_forest,425,0.5924464919857952
delta_bvse,published_plus_profiles,classification,logistic,426,0.5225357519915538
delta_bvse,published_plus_profiles,classification,random_forest,426,0.4525098377963335
delta_bvse,published_plus_profiles,classification,logistic,427,0.5856224205777906
delta_bvse,published_plus_profiles,classification,random_forest,427,0.5227085132930224
delta_bvse,published_plus_profiles,classification,logistic,428,0.5205010077742586
delta_bvse,published_plus_profiles,classification,random_forest,428,0.5692484883386121
delta_bvse,published_plus_profiles,classification,logistic,429,0.5203090507726269
delta_bvse,published_plus_profiles,classification,random_forest,429,0.4761685382474326
delta_bvse,published_plus_profiles,classification,logistic,430,0.504223054035896
delta_bvse,published_plus_profiles,classification,random_forest,430,0.5167290526921969
delta_bvse,published_plus_profiles,classification,logistic,431,0.5069104520587387
delta_bvse,published_plus_profiles,classification,random_forest,431,0.46893175928592
delta_bvse,published_plus_profiles,classification,logistic,432,0.4602553028121701
delta_bvse,published_plus_profiles,classification,random_forest,432,0.4408388520971302
delta_bvse,published_plus_profiles,classification,logistic,433,0.43606872060658414
delta_bvse,published_plus_profiles,classification,random_forest,433,0.5300700643055956
delta_bvse,published_plus_profiles,classification,logistic,434,0.507985411267876
delta_bvse,published_plus_profiles,classification,random_forest,434,0.5515212592379306
delta_bvse,published_plus_profiles,classification,logistic,435,0.4966791438717727
delta_bvse,published_plus_profiles,classification,random_forest,435,0.522324599289759
delta_bvse,published_plus_profiles,classification,logistic,436,0.4790766868221518
delta_bvse,published_plus_profiles,classification,random_forest,436,0.5369805163643343
delta_bvse,published_plus_profiles,classification,logistic,437,0.5447067856800076
delta_bvse,published_plus_profiles,classification,random_forest,437,0.6298397159036376
delta_bvse,published_plus_profiles,classification,logistic,438,0.42137441213168253
delta_bvse,published_plus_profiles,classification,random_forest,438,0.4773874652077934
delta_bvse,published_plus_profiles,classification,logistic,439,0.5018331893655821
delta_bvse,published_plus_profiles,classification,random_forest,439,0.5489490354160668
delta_bvse,published_plus_profiles,classification,logistic,440,0.5186966119589211
delta_bvse,published_plus_profiles,classification,random_forest,440,0.40683366925808623
delta_bvse,published_plus_profiles,classification,logistic,441,0.4711296669546021
delta_bvse,published_plus_profiles,classification,random_forest,441,0.3878875131970438
delta_bvse,published_plus_profiles,classification,logistic,442,0.37562146079278247
delta_bvse,published_plus_profiles,classification,random_forest,442,0.4692964775890201
delta_bvse,published_plus_profiles,classification,logistic,443,0.40626739610327284
delta_bvse,published_plus_profiles,classification,random_forest,443,0.4858143775794222
delta_bvse,published_plus_profiles,classification,logistic,444,0.4943276706017851
delta_bvse,published_plus_profiles,classification,random_forest,444,0.4484691429119877
delta_bvse,published_plus_profiles,classification,logistic,445,0.4799980804299837
delta_bvse,published_plus_profiles,classification,random_forest,445,0.4710528841539495
delta_bvse,published_plus_profiles,classification,logistic,446,0.5231404165466935
delta_bvse,published_plus_profiles,classification,random_forest,446,0.5015644495632978
delta_bvse,published_plus_profiles,classification,logistic,447,0.5357807851041366
delta_bvse,published_plus_profiles,classification,random_forest,447,0.5896919090123813
delta_bvse,published_plus_profiles,classification,logistic,448,0.4436606200211153
delta_bvse,published_plus_profiles,classification,random_forest,448,0.44248968231116237
delta_bvse,published_plus_profiles,classification,logistic,449,0.39852193108743644
delta_bvse,published_plus_profiles,classification,random_forest,449,0.42574143391880215
delta_bvse,published_plus_profiles,classification,logistic,450,0.5640272578942318
delta_bvse,published_plus_profiles,classification,random_forest,450,0.5181111431039447
delta_bvse,published_plus_profiles,classification,logistic,451,0.5015740474133794
delta_bvse,published_plus_profiles,classification,random_forest,451,0.49533544486035125
delta_bvse,published_plus_profiles,classification,logistic,452,0.5209425088780113
delta_bvse,published_plus_profiles,classification,random_forest,452,0.5219982723869854
delta_bvse,published_plus_profiles,classification,logistic,453,0.5868893367885594
delta_bvse,published_plus_profiles,classification,random_forest,453,0.574460120932911
delta_bvse,published_plus_profiles,classification,logistic,454,0.5763125059986562
delta_bvse,published_plus_profiles,classification,random_forest,454,0.529782128803148
delta_bvse,published_plus_profiles,classification,logistic,455,0.4571647950859007
delta_bvse,published_plus_profiles,classification,random_forest,455,0.4427968135137729
delta_bvse,published_plus_profiles,classification,logistic,456,0.48446108071791916
delta_bvse,published_plus_profiles,classification,random_forest,456,0.4489298397159036
delta_bvse,published_plus_profiles,classification,logistic,457,0.39215855648334774
delta_bvse,published_plus_profiles,classification,random_forest,457,0.420078702370669
delta_bvse,published_plus_profiles,classification,logistic,458,0.5260869565217392
delta_bvse,published_plus_profiles,classification,random_forest,458,0.5379786927728188
delta_bvse,published_plus_profiles,classification,logistic,459,0.4156636913331414
delta_bvse,published_plus_profiles,classification,random_forest,459,0.45327766580286016
delta_bvse,published_plus_profiles,classification,logistic,460,0.563009885785584
delta_bvse,published_plus_profiles,classification,random_forest,460,0.45395911315865234
delta_bvse,published_plus_profiles,classification,logistic,461,0.4531912851521259
delta_bvse,published_plus_profiles,classification,random_forest,461,0.43356368173529125
delta_bvse,published_plus_profiles,classification,logistic,462,0.4907572703714368
delta_bvse,published_plus_profiles,classification,random_forest,462,0.4385065745273059
delta_bvse,published_plus_profiles,classification,logistic,463,0.4489490354160668
delta_bvse,published_plus_profiles,classification,random_forest,463,0.5185046549572896
delta_bvse,published_plus_profiles,classification,logistic,464,0.4981956041846627
delta_bvse,published_plus_profiles,classification,random_forest,464,0.44643439869469237
delta_bvse,published_plus_profiles,classification,logistic,465,0.4758230156444957
delta_bvse,published_plus_profiles,classification,random_forest,465,0.5002879355024474
delta_bvse,published_plus_profiles,classification,logistic,466,0.48214799884825793
delta_bvse,published_plus_profiles,classification,random_forest,466,0.505048469142912
delta_bvse,published_plus_profiles,classification,logistic,467,0.5081101833189365
delta_bvse,published_plus_profiles,classification,random_forest,467,0.5047413379403014
delta_bvse,published_plus_profiles,classification,logistic,468,0.4885017756022651
delta_bvse,published_plus_profiles,classification,random_forest,468,0.42553028121700737
delta_bvse,published_plus_profiles,classification,logistic,469,0.5691045205873884
delta_bvse,published_plus_profiles,classification,random_forest,469,0.4866205969862751
delta_bvse,published_plus_profiles,classification,logistic,470,0.5108935598425953
delta_bvse,published_plus_profiles,classification,random_forest,470,0.5217199347346194
delta_bvse,published_plus_profiles,classification,logistic,471,0.44270083501295715
delta_bvse,published_plus_profiles,classification,random_forest,471,0.4784144351665226
delta_bvse,published_plus_profiles,classification,logistic,472,0.45926672425376713
delta_bvse,published_plus_profiles,classification,random_forest,472,0.479623764276802
delta_bvse,published_plus_profiles,classification,logistic,473,0.554678951914771
delta_bvse,published_plus_profiles,classification,random_forest,473,0.5188981668106345
delta_bvse,published_plus_profiles,classification,logistic,474,0.4603128899126595
delta_bvse,published_plus_profiles,classification,random_forest,474,0.4996544773970631
delta_bvse,published_plus_profiles,classification,logistic,475,0.49304155869085325
delta_bvse,published_plus_profiles,classification,random_forest,475,0.42420577790574904
delta_bvse,published_plus_profiles,classification,logistic,476,0.5430271619157309
delta_bvse,published_plus_profiles,classification,random_forest,476,0.5147998848257991
delta_bvse,published_plus_profiles,classification,logistic,477,0.5844610807179192
delta_bvse,published_plus_profiles,classification,random_forest,477,0.5619445244265284
delta_bvse,published_plus_profiles,classification,logistic,478,0.4266340339763893
delta_bvse,published_plus_profiles,classification,random_forest,478,0.4390920433822824
delta_bvse,published_plus_profiles,classification,logistic,479,0.46806795277857766
delta_bvse,published_plus_profiles,classification,random_forest,479,0.4513293022362991
delta_bvse,published_plus_profiles,classification,logistic,480,0.4518283904405413
delta_bvse,published_plus_profiles,classification,random_forest,480,0.5023034840195797
delta_bvse,published_plus_profiles,classification,logistic,481,0.5246568768595835
delta_bvse,published_plus_profiles,classification,random_forest,481,0.4837796333621268
delta_bvse,published_plus_profiles,classification,logistic,482,0.5354352625011998
delta_bvse,published_plus_profiles,classification,random_forest,482,0.5148766676264517
delta_bvse,published_plus_profiles,classification,logistic,483,0.44637681159420295
delta_bvse,published_plus_profiles,classification,random_forest,483,0.4121796717535272
delta_bvse,published_plus_profiles,classification,logistic,484,0.5052116325942988
delta_bvse,published_plus_profiles,classification,random_forest,484,0.5289279201458872
delta_bvse,published_plus_profiles,classification,logistic,485,0.5297341395527402
delta_bvse,published_plus_profiles,classification,random_forest,485,0.4856704098281985
delta_bvse,published_plus_profiles,classification,logistic,486,0.5157788655341203
delta_bvse,published_plus_profiles,classification,random_forest,486,0.4761493425472695
delta_bvse,published_plus_profiles,classification,logistic,487,0.5000863806507342
delta_bvse,published_plus_profiles,classification,random_forest,487,0.5525578270467415
delta_bvse,published_plus_profiles,classification,logistic,488,0.4898166810634418
delta_bvse,published_plus_profiles,classification,random_forest,488,0.47311642192148956
delta_bvse,published_plus_profiles,classification,logistic,489,0.5456569728380843
delta_bvse,published_plus_profiles,classification,random_forest,489,0.48761877339475956
delta_bvse,published_plus_profiles,classification,logistic,490,0.4939149630482772
delta_bvse,published_plus_profiles,classification,random_forest,490,0.4669642000191957
delta_bvse,published_plus_profiles,classification,logistic,491,0.5406564929455803
delta_bvse,published_plus_profiles,classification,random_forest,491,0.4189557539111239
delta_bvse,published_plus_profiles,classification,logistic,492,0.5102121124868029
delta_bvse,published_plus_profiles,classification,random_forest,492,0.46833669258086197
delta_bvse,published_plus_profiles,classification,logistic,493,0.5079950091179576
delta_bvse,published_plus_profiles,classification,random_forest,493,0.42647087052500243
delta_bvse,published_plus_profiles,classification,logistic,494,0.4927632210384874
delta_bvse,published_plus_profiles,classification,random_forest,494,0.4491889816681064
delta_bvse,published_plus_profiles,classification,logistic,495,0.366705058066993
delta_bvse,published_plus_profiles,classification,random_forest,495,0.47609175544677995
delta_bvse,published_plus_profiles,classification,logistic,496,0.5408772434974567
delta_bvse,published_plus_profiles,classification,random_forest,496,0.45247144639600734
delta_bvse,published_plus_profiles,classification,logistic,497,0.5149438525770228
delta_bvse,published_plus_profiles,classification,random_forest,497,0.5151262117285728
delta_bvse,published_plus_profiles,classification,logistic,498,0.4872060658412516
delta_bvse,published_plus_profiles,classification,random_forest,498,0.5247720510605625
delta_bvse,published_plus_profiles,classification,logistic,499,0.424781648910644
delta_bvse,published_plus_profiles,classification,random_forest,499,0.435588828102505
delta_bvse,published_plus_profiles,classification,logistic,500,0.5272386985315289
delta_bvse,published_plus_profiles,classification,random_forest,500,0.5540262981092235
delta_bvse,published_plus_profiles,classification,logistic,501,0.5016892216143584
delta_bvse,published_plus_profiles,classification,random_forest,501,0.4918418274306555
delta_bvse,published_plus_profiles,classification,logistic,502,0.49269603608791634
delta_bvse,published_plus_profiles,classification,random_forest,502,0.4691813033880411
delta_bvse,published_plus_profiles,classification,logistic,503,0.4152605816297149
delta_bvse,published_plus_profiles,classification,random_forest,503,0.4484211536615798
delta_bvse,published_plus_profiles,classification,logistic,504,0.5149054611766966
delta_bvse,published_plus_profiles,classification,random_forest,504,0.4894519627603417
delta_bvse,published_plus_profiles,classification,logistic,505,0.40817736826950757
delta_bvse,published_plus_profiles,classification,random_forest,505,0.5299644879546981
delta_bvse,published_plus_profiles,classification,logistic,506,0.5884921777521834
delta_bvse,published_plus_profiles,classification,random_forest,506,0.5094826758806027
delta_bvse,published_plus_profiles,classification,logistic,507,0.4076974757654286
delta_bvse,published_plus_profiles,classification,random_forest,507,0.4366253959113159
delta_bvse,published_plus_profiles,classification,logistic,508,0.44417890392552073
delta_bvse,published_plus_profiles,classification,random_forest,508,0.477627411459833
delta_bvse,published_plus_profiles,classification,logistic,509,0.506536135905557
delta_bvse,published_plus_profiles,classification,random_forest,509,0.47886553412035704
delta_bvse,published_plus_profiles,classification,logistic,510,0.4277569824359343
delta_bvse,published_plus_profiles,classification,random_forest,510,0.48781073039639117
delta_bvse,published_plus_profiles,classification,logistic,511,0.4025818216719455
delta_bvse,published_plus_profiles,classification,random_forest,511,0.4255398790670889
delta_bvse,published_plus_profiles,classification,logistic,512,0.5543430271619156
delta_bvse,published_plus_profiles,classification,random_forest,512,0.5484307515116614
delta_bvse,published_plus_profiles,classification,logistic,513,0.583107783856416
delta_bvse,published_plus_profiles,classification,random_forest,513,0.4685670409828198
delta_bvse,published_plus_profiles,classification,logistic,514,0.5450331125827813
delta_bvse,published_plus_profiles,classification,random_forest,514,0.5211536615798061
delta_bvse,published_plus_profiles,classification,logistic,515,0.5253959113158653
delta_bvse,published_plus_profiles,classification,random_forest,515,0.5170169881946445
delta_bvse,published_plus_profiles,classification,logistic,516,0.575631058642864
delta_bvse,published_plus_profiles,classification,random_forest,516,0.5032728668778195
delta_bvse,published_plus_profiles,classification,logistic,517,0.5951626835588828
delta_bvse,published_plus_profiles,classification,random_forest,517,0.5462904309434686
delta_bvse,published_plus_profiles,classification,logistic,518,0.5127171513580957
delta_bvse,published_plus_profiles,classification,random_forest,518,0.5250407908628467
delta_bvse,published_plus_profiles,classification,logistic,519,0.4654957289567137
delta_bvse,published_plus_profiles,classification,random_forest,519,0.4803148094826759
delta_bvse,published_plus_profiles,classification,logistic,520,0.5018907764660716
delta_bvse,published_plus_profiles,classification,random_forest,520,0.4446587964295997
delta_bvse,published_plus_profiles,classification,logistic,521,0.5022362990690086
delta_bvse,published_plus_profiles,classification,random_forest,521,0.46402725789423166
delta_bvse,published_plus_profiles,classification,logistic,522,0.509204338228237
delta_bvse,published_plus_profiles,classification,random_forest,522,0.49394375659852197
delta_bvse,published_plus_profiles,classification,logistic,523,0.5343219118917362
delta_bvse,published_plus_profiles,classification,random_forest,523,0.5709856992033785
delta_bvse,published_plus_profiles,classification,logistic,524,0.47852960936750166
delta_bvse,published_plus_profiles,classification,random_forest,524,0.5129091083597275
delta_bvse,published_plus_profiles,classification,logistic,525,0.5642096170457818
delta_bvse,published_plus_profiles,classification,random_forest,525,0.5200978980708321
delta_bvse,published_plus_profiles,classification,logistic,526,0.42146079278241666
delta_bvse,published_plus_profiles,classification,random_forest,526,0.38724445724157786
delta_bvse,published_plus_profiles,classification,logistic,527,0.4371820712160476
delta_bvse,published_plus_profiles,classification,random_forest,527,0.3978308858815625
delta_bvse,published_plus_profiles,classification,logistic,528,0.4909396295229868
delta_bvse,published_plus_profiles,classification,random_forest,528,0.4270947307803052
delta_bvse,published_plus_profiles,classification,logistic,529,0.5552356272195028
delta_bvse,published_plus_profiles,classification,random_forest,529,0.5184182743065553
delta_bvse,published_plus_profiles,classification,logistic,530,0.49441405125251947
delta_bvse,published_plus_profiles,classification,random_forest,530,0.4603992705633938
delta_bvse,published_plus_profiles,classification,logistic,531,0.6159516268355889
delta_bvse,published_plus_profiles,classification,random_forest,531,0.5383818024762455
delta_bvse,published_plus_profiles,classification,logistic,532,0.5703138496976677
delta_bvse,published_plus_profiles,classification,random_forest,532,0.5652269891544295
delta_bvse,published_plus_profiles,classification,logistic,533,0.4550340723677896
delta_bvse,published_plus_profiles,classification,random_forest,533,0.48178328054515784
delta_bvse,published_plus_profiles,classification,logistic,534,0.43891928208081393
delta_bvse,published_plus_profiles,classification,random_forest,534,0.39448123620309056
delta_bvse,published_plus_profiles,classification,logistic,535,0.5273826662827527
delta_bvse,published_plus_profiles,classification,random_forest,535,0.4919378059314713
delta_bvse,published_plus_profiles,classification,logistic,536,0.5131586524618486
delta_bvse,published_plus_profiles,classification,random_forest,536,0.5270851329302236
delta_bvse,published_plus_profiles,classification,logistic,537,0.5303579998080431
delta_bvse,published_plus_profiles,classification,random_forest,537,0.5105864286399846
delta_bvse,published_plus_profiles,classification,logistic,538,0.4708609271523178
delta_bvse,published_plus_profiles,classification,random_forest,538,0.47712832325559074
delta_bvse,published_plus_profiles,classification,logistic,539,0.4925136769363663
delta_bvse,published_plus_profiles,classification,random_forest,539,0.47866397926864385
delta_bvse,published_plus_profiles,classification,logistic,540,0.4722718111143104
delta_bvse,published_plus_profiles,classification,random_forest,540,0.4770899318552644
delta_bvse,published_plus_profiles,classification,logistic,541,0.5234667434494674
delta_bvse,published_plus_profiles,classification,random_forest,541,0.481044246088876
delta_bvse,published_plus_profiles,classification,logistic,542,0.46804875707841437
delta_bvse,published_plus_profiles,classification,random_forest,542,0.4975141568288703
delta_bvse,published_plus_profiles,classification,logistic,543,0.5287359631442555
delta_bvse,published_plus_profiles,classification,random_forest,543,0.5035991937805931
delta_bvse,published_plus_profiles,classification,logistic,544,0.5170649774450524
delta_bvse,published_plus_profiles,classification,random_forest,544,0.490546117669642
delta_bvse,published_plus_profiles,classification,logistic,545,0.498070832133602
